speed,CO2-Atm,CO2-Eq,CO,PM10,VOC,SO2,PM2.5,NOx,NH3
35,0.00376612,9.2448e-05,180.561,0.435901,4.71413,0.0976325,0.396506,19.2209,0.271469
36,0.00376313,9.22987e-05,178.63,0.433916,4.63117,0.0963796,0.394568,19.2283,0.270916
37,0.0037603,9.21574e-05,176.805,0.432039,4.55268,0.0951944,0.392733,19.2353,0.270392
38,0.00375762,9.20235e-05,175.075,0.43026,4.47833,0.0940715,0.390996,19.2419,0.269897
39,0.00375507,9.18962e-05,173.434,0.428571,4.40777,0.093006,0.389346,19.2481,0.269425
40,0.00376235,9.20014e-05,171.921,0.428862,4.34348,0.0920262,0.389494,19.2737,0.269005
41,0.00377638,9.22672e-05,170.515,0.430528,4.2843,0.0911177,0.390893,19.3125,0.268625
42,0.00378974,9.25202e-05,169.176,0.432113,4.22794,0.0902524,0.392224,19.3493,0.268263
43,0.00380249,9.27617e-05,167.901,0.433626,4.17421,0.0894274,0.393495,19.3845,0.267918
44,0.00381466,9.29922e-05,166.683,0.43507,4.12291,0.0886399,0.394707,19.4181,0.267589
45,0.00382629,9.32124e-05,165.518,0.43645,4.0739,0.0878875,0.395866,19.4501,0.267274
46,0.0038374,9.34227e-05,164.405,0.437768,4.02702,0.0871676,0.396973,19.4808,0.266973
47,0.00384805,9.36244e-05,163.339,0.439032,3.98213,0.0864785,0.398034,19.5102,0.266684
48,0.00385825,9.38176e-05,162.317,0.440243,3.93911,0.0858181,0.399051,19.5383,0.266408
49,0.00386803,9.40026e-05,161.337,0.441403,3.89784,0.0851845,0.400025,19.5653,0.266143
50,0.00390479,9.48261e-05,160.691,0.444605,3.86968,0.0849602,0.402809,19.7686,0.268607
51,0.00394906,9.5838e-05,159.965,0.44591,3.84034,0.0847274,0.403845,19.9475,0.271241
52,0.00400597,9.71706e-05,158.969,0.442787,3.80473,0.0843868,0.400815,20.0465,0.273815
53,0.00406075,9.84534e-05,158.011,0.439784,3.77046,0.0840592,0.397899,20.1419,0.276294
54,0.0041135,9.96886e-05,157.088,0.436892,3.73746,0.0837438,0.395092,20.2338,0.27868
55,0.00416433,0.000100879,156.198,0.434105,3.70568,0.0834398,0.392386,20.3223,0.280981
56,0.00420814,0.000101889,155.521,0.434538,3.67937,0.0832254,0.392637,20.4569,0.283205
57,0.00424752,0.000102787,154.97,0.436692,3.65641,0.0830625,0.394469,20.6143,0.285358
58,0.00428555,0.000103655,154.436,0.438772,3.63425,0.0829052,0.396239,20.7662,0.287436
59,0.00432227,0.000104492,153.921,0.44078,3.61282,0.0827531,0.397947,20.9129,0.289442
60,0.00435779,0.000105302,153.424,0.442724,3.59213,0.0826062,0.3996,21.0549,0.291383
61,0.00439215,0.000106086,152.942,0.444603,3.57211,0.0824641,0.401199,21.1922,0.293261
62,0.00442537,0.000106844,152.477,0.446419,3.55273,0.0823264,0.402744,21.3249,0.295076
63,0.00445756,0.000107578,152.025,0.448181,3.53398,0.0821934,0.404243,21.4535,0.296835
64,0.00448874,0.000108289,151.589,0.449887,3.5158,0.0820644,0.405694,21.5782,0.298539
65,0.00451895,0.000108978,151.164,0.451539,3.49818,0.0819392,0.407099,21.6989,0.300189
66,0.00454826,0.000109647,150.754,0.453142,3.4811,0.081818,0.408463,21.816,0.301791
67,0.00457669,0.000110295,150.356,0.454697,3.46453,0.0817005,0.409786,21.9296,0.303345
68,0.00460428,0.000110925,149.968,0.456207,3.44845,0.0815863,0.41107,22.0397,0.304853
69,0.00463107,0.000111535,149.593,0.457671,3.43283,0.0814753,0.412316,22.1468,0.306316
70,0.0046571,0.000112129,149.229,0.459096,3.41766,0.0813676,0.413527,22.2508,0.307739
71,0.0046824,0.000112706,148.874,0.46048,3.40292,0.0812631,0.414705,22.3519,0.309121
72,0.00470564,0.00011323,148.522,0.461702,3.38847,0.0811606,0.41573,22.4487,0.31047
73,0.00472613,0.000113681,148.17,0.462696,3.37425,0.0810602,0.416541,22.5404,0.311792
74,0.00474607,0.00011412,147.827,0.463665,3.36041,0.0809625,0.417331,22.6298,0.313078
75,0.00476025,0.000114424,147.66,0.464199,3.34604,0.0807892,0.417738,22.681,0.313822
76,0.00477241,0.000114681,147.55,0.464591,3.33174,0.080596,0.418021,22.7198,0.314387
77,0.00478426,0.000114931,147.443,0.464972,3.31782,0.0804078,0.418296,22.7575,0.314937
78,0.00479581,0.000115176,147.339,0.465345,3.30427,0.0802244,0.418565,22.7943,0.315473
79,0.00480705,0.000115413,147.238,0.465707,3.29104,0.0800455,0.418825,22.8299,0.315994
80,0.00481803,0.000115645,147.139,0.466061,3.27816,0.0798712,0.41908,22.8649,0.316503
